date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:52:58	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:52:58%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252F2020%252F05%252F19%252Fdepression%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-loginb324.php	(from https://waheedpsycho.wordpress.com/2020/05/19/depression/)
17:53:00	945/945	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22eb2bd5912e80cb26e9dba98bfab681ab%22	https://waheedpsycho.wordpress.com/2020/05/19/medical-model/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/19/medical-model/feed/index.html	(from https://waheedpsycho.wordpress.com/2020/05/19/medical-model/)
17:53:00	149422/149422	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:00%20GMT	https://waheedpsycho.wordpress.com/2020/05/19/medical-model/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/19/medical-model/GET	(from https://waheedpsycho.wordpress.com/2020/05/19/medical-model/)
17:53:00	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:00%20GMT	https://waheedpsycho.wordpress.com/2020/05/19/medical-model/?share=twitter	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/19/medical-model/index9a7b.html	(from https://waheedpsycho.wordpress.com/2020/05/19/medical-model/)
17:53:00	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:00%20GMT	https://waheedpsycho.wordpress.com/2020/05/19/medical-model/?share=facebook	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/19/medical-model/index5a58.html	(from https://waheedpsycho.wordpress.com/2020/05/19/medical-model/)
17:53:01	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:01%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2F2020%2F05%2F19%2Fmedical-model%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customize7ad9.php	(from https://waheedpsycho.wordpress.com/2020/05/19/medical-model/)
17:53:02	159752/159752	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2014:53:01%20GMT	https://waheedpsycho.wordpress.com/2020/05/19/psychoanalysis-2/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/19/psychoanalysis-2/index.html	(from https://waheedpsycho.wordpress.com/2020/05/19/medical-model/)
17:53:02	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:01%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252F2020%252F05%252F19%252Fmedical-model%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-loginf8b6.php	(from https://waheedpsycho.wordpress.com/2020/05/19/medical-model/)
17:53:03	936/936	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22818ae62906ab551359f4046e3177186f%22	https://waheedpsycho.wordpress.com/2020/05/17/attachment/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/attachment/feed/index.html	(from https://waheedpsycho.wordpress.com/2020/05/17/attachment/)
17:53:03	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:03%20GMT	https://waheedpsycho.wordpress.com/2020/05/17/attachment/?share=twitter	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/attachment/index9a7b.html	(from https://waheedpsycho.wordpress.com/2020/05/17/attachment/)
17:53:04	149377/149377	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:03%20GMT	https://waheedpsycho.wordpress.com/2020/05/17/attachment/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/attachment/GET	(from https://waheedpsycho.wordpress.com/2020/05/17/attachment/)
17:53:05	159421/159421	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2014:53:04%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/zpd/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/zpd/index.html	(from https://waheedpsycho.wordpress.com/2020/05/17/attachment/)
17:53:05	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:04%20GMT	https://waheedpsycho.wordpress.com/2020/05/17/attachment/?share=facebook	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/attachment/index5a58.html	(from https://waheedpsycho.wordpress.com/2020/05/17/attachment/)
17:53:05	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:04%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2F2020%2F05%2F17%2Fattachment%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customize0e73.php	(from https://waheedpsycho.wordpress.com/2020/05/17/attachment/)
17:53:05	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:05%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252F2020%252F05%252F17%252Fattachment%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-logina2db.php	(from https://waheedpsycho.wordpress.com/2020/05/17/attachment/)
17:53:07	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:07%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/concrete-stage/?share=facebook	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/concrete-stage/index5a58.html	(from https://waheedpsycho.wordpress.com/2020/05/15/concrete-stage/)
17:53:07	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:07%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/concrete-stage/?share=twitter	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/concrete-stage/index9a7b.html	(from https://waheedpsycho.wordpress.com/2020/05/15/concrete-stage/)
17:53:07	948/948	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%220b576df3e41204fd0ac6ec831092ce8b%22	https://waheedpsycho.wordpress.com/2020/05/15/concrete-stage/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/concrete-stage/feed/index.html	(from https://waheedpsycho.wordpress.com/2020/05/15/concrete-stage/)
17:53:07	149424/149424	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:07%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/concrete-stage/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/concrete-stage/GET	(from https://waheedpsycho.wordpress.com/2020/05/15/concrete-stage/)
17:53:08	160206/160206	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2014:53:07%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/preoperational-stage/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/preoperational-stage/index.html	(from https://waheedpsycho.wordpress.com/2020/05/15/concrete-stage/)
17:53:08	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:08%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2F2020%2F05%2F15%2Fconcrete-stage%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customize5de5.php	(from https://waheedpsycho.wordpress.com/2020/05/15/concrete-stage/)
17:53:09	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:09%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252F2020%252F05%252F15%252Fconcrete-stage%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-login447b.php	(from https://waheedpsycho.wordpress.com/2020/05/15/concrete-stage/)
17:53:10	978/978	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a24ba7f186232474acf25062f6027ee4%22	https://waheedpsycho.wordpress.com/2020/05/15/formal-operational-stage/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/formal-operational-stage/feed/index.html	(from https://waheedpsycho.wordpress.com/2020/05/15/formal-operational-stage/)
17:53:11	149444/149444	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:10%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/formal-operational-stage/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/formal-operational-stage/GET	(from https://waheedpsycho.wordpress.com/2020/05/15/formal-operational-stage/)
17:53:11	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:10%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/formal-operational-stage/?share=facebook	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/formal-operational-stage/index5a58.html	(from https://waheedpsycho.wordpress.com/2020/05/15/formal-operational-stage/)
17:53:11	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:10%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/formal-operational-stage/?share=twitter	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/formal-operational-stage/index9a7b.html	(from https://waheedpsycho.wordpress.com/2020/05/15/formal-operational-stage/)
17:53:11	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:11%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2F2020%2F05%2F15%2Fformal-operational-stage%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customizea407.php	(from https://waheedpsycho.wordpress.com/2020/05/15/formal-operational-stage/)
17:53:11	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:11%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252F2020%252F05%252F15%252Fformal-operational-stage%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-login25e8.php	(from https://waheedpsycho.wordpress.com/2020/05/15/formal-operational-stage/)
17:53:13	149420/149420	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:13%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/ojean-piaget/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/ojean-piaget/GET	(from https://waheedpsycho.wordpress.com/2020/05/15/ojean-piaget/)
17:53:22	160139/160139	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2014:53:14%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/osensorimotor-stage/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/osensorimotor-stage/index.html	(from https://waheedpsycho.wordpress.com/2020/05/15/ojean-piaget/)
17:53:22	943/943	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%220c24d4c4e74e29d111803df904f73f91%22	https://waheedpsycho.wordpress.com/2020/05/15/ojean-piaget/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/ojean-piaget/feed/index.html	(from https://waheedpsycho.wordpress.com/2020/05/15/ojean-piaget/)
17:53:22	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:14%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/ojean-piaget/?share=facebook	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/ojean-piaget/index5a58.html	(from https://waheedpsycho.wordpress.com/2020/05/15/ojean-piaget/)
17:53:22	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:13%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/ojean-piaget/?share=twitter	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/ojean-piaget/index9a7b.html	(from https://waheedpsycho.wordpress.com/2020/05/15/ojean-piaget/)
17:53:22	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:22%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2F2020%2F05%2F15%2Fojean-piaget%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customized3cb.php	(from https://waheedpsycho.wordpress.com/2020/05/15/ojean-piaget/)
17:53:23	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:23%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252F2020%252F05%252F15%252Fojean-piaget%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-loginf2b4.php	(from https://waheedpsycho.wordpress.com/2020/05/15/ojean-piaget/)
17:53:24	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:24%20GMT	https://waheedpsycho.wordpress.com/2020/05/17/jerome-bruner/?share=facebook	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/jerome-bruner/index5a58.html	(from https://waheedpsycho.wordpress.com/2020/05/17/jerome-bruner/)
17:53:24	945/945	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%227d5b7424e915bee1b8d645d64dc763ab%22	https://waheedpsycho.wordpress.com/2020/05/17/jerome-bruner/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/jerome-bruner/feed/index.html	(from https://waheedpsycho.wordpress.com/2020/05/17/jerome-bruner/)
17:53:24	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:24%20GMT	https://waheedpsycho.wordpress.com/2020/05/17/jerome-bruner/?share=twitter	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/jerome-bruner/index9a7b.html	(from https://waheedpsycho.wordpress.com/2020/05/17/jerome-bruner/)
17:53:25	149383/149383	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:24%20GMT	https://waheedpsycho.wordpress.com/2020/05/17/jerome-bruner/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/jerome-bruner/GET	(from https://waheedpsycho.wordpress.com/2020/05/17/jerome-bruner/)
17:53:25	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:25%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2F2020%2F05%2F17%2Fjerome-bruner%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customizecf0a.php	(from https://waheedpsycho.wordpress.com/2020/05/17/jerome-bruner/)
17:53:25	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:25%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252F2020%252F05%252F17%252Fjerome-bruner%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-logincc3a.php	(from https://waheedpsycho.wordpress.com/2020/05/17/jerome-bruner/)
17:53:27	149418/149418	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:27%20GMT	https://waheedpsycho.wordpress.com/2020/05/17/john-bowlby/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/john-bowlby/GET	(from https://waheedpsycho.wordpress.com/2020/05/17/john-bowlby/)
17:53:28	939/939	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%228d03fe6f1bfe858000ec20f8d15522ee%22	https://waheedpsycho.wordpress.com/2020/05/17/john-bowlby/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/john-bowlby/feed/index.html	(from https://waheedpsycho.wordpress.com/2020/05/17/john-bowlby/)
17:53:28	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:27%20GMT	https://waheedpsycho.wordpress.com/2020/05/17/john-bowlby/?share=twitter	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/john-bowlby/index9a7b.html	(from https://waheedpsycho.wordpress.com/2020/05/17/john-bowlby/)
17:53:28	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:28%20GMT	https://waheedpsycho.wordpress.com/2020/05/17/john-bowlby/?share=facebook	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/john-bowlby/index5a58.html	(from https://waheedpsycho.wordpress.com/2020/05/17/john-bowlby/)
17:53:28	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:28%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2F2020%2F05%2F17%2Fjohn-bowlby%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customizedf45.php	(from https://waheedpsycho.wordpress.com/2020/05/17/john-bowlby/)
17:53:28	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:28%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252F2020%252F05%252F17%252Fjohn-bowlby%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-login6e66.php	(from https://waheedpsycho.wordpress.com/2020/05/17/john-bowlby/)
17:53:30	149393/149393	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:30%20GMT	https://waheedpsycho.wordpress.com/2020/05/17/kohlberg-moral-dev/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/kohlberg-moral-dev/GET	(from https://waheedpsycho.wordpress.com/2020/05/17/kohlberg-moral-dev/)
17:53:39	159832/159832	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2014:53:31%20GMT	https://waheedpsycho.wordpress.com/2020/05/17/piaget-moral-dev/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/piaget-moral-dev/index.html	(from https://waheedpsycho.wordpress.com/2020/05/17/kohlberg-moral-dev/)
17:53:39	968/968	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22af2c9da90f9c7ae45ce1e263c2fa0b8b%22	https://waheedpsycho.wordpress.com/2020/05/17/kohlberg-moral-dev/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/kohlberg-moral-dev/feed/index.html	(from https://waheedpsycho.wordpress.com/2020/05/17/kohlberg-moral-dev/)
17:53:39	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:31%20GMT	https://waheedpsycho.wordpress.com/2020/05/17/kohlberg-moral-dev/?share=facebook	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/kohlberg-moral-dev/index5a58.html	(from https://waheedpsycho.wordpress.com/2020/05/17/kohlberg-moral-dev/)
17:53:39	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:30%20GMT	https://waheedpsycho.wordpress.com/2020/05/17/kohlberg-moral-dev/?share=twitter	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/kohlberg-moral-dev/index9a7b.html	(from https://waheedpsycho.wordpress.com/2020/05/17/kohlberg-moral-dev/)
17:53:39	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:39%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2F2020%2F05%2F17%2Fkohlberg-moral-dev%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customize3614.php	(from https://waheedpsycho.wordpress.com/2020/05/17/kohlberg-moral-dev/)
17:53:40	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:40%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252F2020%252F05%252F17%252Fkohlberg-moral-dev%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-login0dad.php	(from https://waheedpsycho.wordpress.com/2020/05/17/kohlberg-moral-dev/)
17:53:41	149383/149383	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:41%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/lev-vygostksy/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/lev-vygostksy/GET	(from https://waheedpsycho.wordpress.com/2020/05/15/lev-vygostksy/)
17:53:42	945/945	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22cbe89324f48eaae3312a759d91b69af0%22	https://waheedpsycho.wordpress.com/2020/05/15/lev-vygostksy/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/lev-vygostksy/feed/index.html	(from https://waheedpsycho.wordpress.com/2020/05/15/lev-vygostksy/)
17:53:42	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:41%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/lev-vygostksy/?share=twitter	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/lev-vygostksy/index9a7b.html	(from https://waheedpsycho.wordpress.com/2020/05/15/lev-vygostksy/)
17:53:42	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:42%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/lev-vygostksy/?share=facebook	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/lev-vygostksy/index5a58.html	(from https://waheedpsycho.wordpress.com/2020/05/15/lev-vygostksy/)
17:53:42	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:42%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2F2020%2F05%2F15%2Flev-vygostksy%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customize35eb.php	(from https://waheedpsycho.wordpress.com/2020/05/15/lev-vygostksy/)
17:53:42	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:42%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252F2020%252F05%252F15%252Flev-vygostksy%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-loginbb0e.php	(from https://waheedpsycho.wordpress.com/2020/05/15/lev-vygostksy/)
17:53:44	966/966	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%227a67a467cbb3476fc07288a0ba3f518c%22	https://waheedpsycho.wordpress.com/2020/05/05/cognitive-psychology/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/05/cognitive-psychology/feed/index.html	(from https://waheedpsycho.wordpress.com/2020/05/05/cognitive-psychology/)
17:53:44	149436/149436	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:44%20GMT	https://waheedpsycho.wordpress.com/2020/05/05/cognitive-psychology/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/05/cognitive-psychology/GET	(from https://waheedpsycho.wordpress.com/2020/05/05/cognitive-psychology/)
17:53:45	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:44%20GMT	https://waheedpsycho.wordpress.com/2020/05/05/cognitive-psychology/?share=facebook	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/05/cognitive-psychology/index5a58.html	(from https://waheedpsycho.wordpress.com/2020/05/05/cognitive-psychology/)
17:53:45	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:44%20GMT	https://waheedpsycho.wordpress.com/2020/05/05/cognitive-psychology/?share=twitter	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/05/cognitive-psychology/index9a7b.html	(from https://waheedpsycho.wordpress.com/2020/05/05/cognitive-psychology/)
17:53:45	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:53:45%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2F2020%2F05%2F05%2Fcognitive-psychology%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customizefa55.php	(from https://waheedpsycho.wordpress.com/2020/05/05/cognitive-psychology/)
17:53:46	185508/185508	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2014:53:45%20GMT	https://waheedpsycho.wordpress.com/2020/05/05/type-a/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/05/type-a/index.html	(from https://waheedpsycho.wordpress.com/2020/05/05/cognitive-psychology/)
